_row,anon_polygon_id,date,n16_c60_r125_k2,n16_c60_r125_k3,n16_c80_r125_k2,n16_c80_r125_k3,n12_c60_r125_k2,n8_c80_r125_k3
48612,AOI-0068,2023-09-03,0.30227654,0.30227654,,,0.30227654,
48633,AOI-0068,2023-09-24,0.27080666,0.28886819,0.26786223,0.26786223,0.27080666,0.26786223
48645,AOI-0068,2023-10-06,0.29461892,0.29461892,,,0.29461892,
48650,AOI-0068,2023-10-11,0.27519281,0.28763366,0.27705220,0.27705220,0.27519281,0.27705220
48700,AOI-0068,2024-05-01,0.23391211,0.23391211,,,0.23391211,
48708,AOI-0068,2024-05-09,0.20846291,0.22047783,0.17983747,0.17983747,0.20846291,0.23637084
48745,AOI-0068,2024-06-15,0.17487212,0.17437547,0.18477055,0.18477055,0.17487212,0.18477055
48796,AOI-0068,2024-08-05,0.16376988,0.16376988,0.16308305,0.16308305,0.16376988,0.16308305
48800,AOI-0068,2024-08-09,0.15484320,0.15523175,0.15192462,0.15192462,0.15484320,0.15192462
48810,AOI-0068,2024-08-19,0.15755299,0.15712270,0.15603638,0.15603638,0.15755299,0.16197152
48819,AOI-0068,2024-08-28,0.17720706,0.17312973,0.18897640,0.18897640,0.17720706,0.18560689
48830,AOI-0068,2024-09-08,0.15726285,0.16767368,0.17131757,0.17131757,0.15726285,0.17131757
48836,AOI-0068,2024-09-14,0.16210312,0.16797842,0.16074450,0.16074450,0.16210312,0.16074450
48851,AOI-0068,2024-09-29,0.16153288,0.16213754,0.15919191,0.15919191,0.16153288,0.16080155
48865,AOI-0068,2024-10-13,0.15699842,0.15699842,,,0.15699842,
48920,AOI-0068,2025-05-08,0.63951087,0.63788492,0.63951087,0.63788492,0.63951087,0.63788492
48923,AOI-0068,2025-05-11,0.61249101,0.56032253,0.61249101,0.56032253,0.61249101,0.56032253
48932,AOI-0068,2025-05-20,0.68535328,0.69038206,0.68535328,0.69038206,0.68535328,0.69038206
48953,AOI-0068,2025-06-10,0.39742281,0.36718091,0.39742281,0.36718091,0.39742281,0.36718091
48958,AOI-0068,2025-06-15,0.27470208,0.25942186,0.27470208,0.25942186,0.27470208,0.25942186
48960,AOI-0068,2025-06-17,0.33766123,0.35750528,0.33766123,0.35750528,0.33766123,0.35750528
48973,AOI-0068,2025-06-30,0.24432434,0.24584087,0.24432434,0.24584087,0.24432434,0.24584087
48995,AOI-0068,2025-07-22,0.26004657,0.26034839,0.26004657,0.26034839,0.26004657,0.26034839
49001,AOI-0068,2025-07-28,0.25894765,0.25802420,0.25894765,0.25802420,0.25894765,0.25802420
49017,AOI-0068,2025-08-13,0.27130248,0.26602586,0.27130248,0.26602586,0.27130248,0.26602586
49018,AOI-0068,2025-08-14,0.19679332,0.19819242,0.19679332,0.19819242,0.19679332,0.19819242
49027,AOI-0068,2025-08-23,0.24223928,0.24172260,0.24223928,0.24172260,0.24223928,0.24172260
49028,AOI-0068,2025-08-24,0.19542405,0.19477334,0.19542405,0.19477334,0.19542405,0.19477334
49043,AOI-0068,2025-09-08,0.17591047,0.17765371,0.17591047,0.17765371,0.17591047,0.17765371
49049,AOI-0068,2025-09-14,0.25645439,0.25390769,0.25645439,0.25390769,0.25645439,0.25390769
49059,AOI-0068,2025-09-24,0.22772144,0.23090936,0.22772144,0.23090936,0.22772144,0.23090936
49111,AOI-0069,2025-04-16,0.18302396,0.17216137,0.18302396,0.17216137,0.22154731,0.20544818
49116,AOI-0069,2025-04-21,0.26152621,0.26152621,,,0.20814589,0.17831784
49118,AOI-0069,2025-04-23,0.30479850,0.30766584,0.30479850,0.30766584,0.31208525,0.32516530
49126,AOI-0069,2025-05-01,0.22966787,0.21706695,0.22966787,0.21706695,0.22547416,0.23010044
49136,AOI-0069,2025-05-11,,,,,,
49150,AOI-0069,2025-05-25,0.40875276,0.40014376,0.40875276,0.40014376,0.35065246,0.40222976
49153,AOI-0069,2025-05-28,0.36482631,0.36125594,0.36482631,0.36125594,0.36482631,0.36125594
49166,AOI-0069,2025-06-10,0.25370582,0.23356783,0.25370582,0.23356783,0.30685771,0.30236592
49181,AOI-0069,2025-06-25,0.26341202,0.24947659,0.28326727,0.28326727,0.26341202,0.28326727
49182,AOI-0069,2025-06-26,0.31128352,0.31066455,0.31128352,0.31066455,0.19523233,0.28356588
49191,AOI-0069,2025-07-05,0.21065713,0.22427250,0.21065713,0.22427250,0.27529739,0.26136573
49192,AOI-0069,2025-07-06,0.23327362,0.23947996,0.23327362,0.23947996,0.23327362,0.23947996
49208,AOI-0069,2025-07-22,0.16067279,0.16995295,0.17144922,0.17144922,0.16067279,0.17144922
49224,AOI-0069,2025-08-07,0.14384203,0.12829520,0.14384203,0.12829520,0.14532002,0.13882479
49231,AOI-0069,2025-08-14,0.13911125,0.14024398,0.13911125,0.14024398,0.17909637,0.16615993
49249,AOI-0069,2025-09-01,0.12957174,0.12639321,0.12957174,0.12639321,0.14415675,0.13166320
49262,AOI-0069,2025-09-14,0.17907897,0.18254087,0.17907897,0.18254087,0.17934607,0.18063092
49272,AOI-0069,2025-09-24,0.15914074,0.16723725,0.15914074,0.16723725,0.15914074,0.16723725
49273,AOI-0069,2025-09-25,0.14898142,0.14820268,0.14898142,0.14898142,0.14898142,0.14898142
49276,AOI-0069,2025-09-28,0.14899064,0.15204636,,,0.15264522,0.15719847
49349,AOI-0070,2025-05-11,0.24749947,0.22341241,,,0.24749947,
49363,AOI-0070,2025-05-25,0.32375997,0.31277428,0.30839632,0.30839632,0.32998199,0.32218111
49376,AOI-0070,2025-06-07,0.26097209,0.26279216,,,0.26097209,
49379,AOI-0070,2025-06-10,0.24570515,0.24512873,0.23687647,0.23687647,0.24708120,0.23344921
49394,AOI-0070,2025-06-25,0.22803984,0.22550851,,,0.22803984,
49411,AOI-0070,2025-07-12,0.18414159,0.19074658,0.19053603,0.19053603,0.18807060,0.18807060
49454,AOI-0070,2025-08-24,0.17396705,0.17242470,,,0.17396705,
49461,AOI-0070,2025-08-31,0.16806774,0.16844131,,,0.16806774,
49486,AOI-0070,2025-09-25,0.16681256,0.17505032,,,0.16681256,
49493,AOI-0070,2025-10-02,0.18074325,0.17742055,,,0.18074325,
49504,AOI-0070,2025-10-13,0.18114339,0.18734038,,,0.18114339,
49514,AOI-0070,2025-10-23,0.19936599,0.19464958,,,0.19936599,
49524,AOI-0071,2025-04-16,0.36466619,0.36520753,0.32162287,0.32162287,0.36466619,0.32162287
49526,AOI-0071,2025-04-18,0.33100935,0.33310196,0.31608047,0.31608047,0.33100935,0.31608047
49527,AOI-0071,2025-04-21,0.32293632,0.32293632,0.32293632,0.32293632,0.33539103,0.32293632
49536,AOI-0071,2025-05-25,0.52028906,0.49737234,0.50699124,0.50699124,0.53552973,0.50699124
49545,AOI-0071,2025-06-26,0.58511870,0.56467084,0.58779674,0.58779674,0.58511870,0.58779674
49548,AOI-0071,2025-07-06,0.58852045,0.57276157,0.62858832,0.62858832,0.58852045,0.62858832
49549,AOI-0071,2025-07-07,0.41369272,0.44922775,0.33940166,0.33940166,0.41369272,0.33940166
49551,AOI-0071,2025-07-12,0.49098386,0.48826212,0.48188505,0.48188505,0.49098386,0.48188505
49561,AOI-0071,2025-08-13,0.42966975,0.42110634,0.44526908,0.44526908,0.42966975,0.44526908
49565,AOI-0071,2025-08-23,0.38135211,0.38541723,0.35719425,0.35719425,0.38135211,0.35719425
49566,AOI-0071,2025-08-24,0.37614927,0.37614927,0.37614927,0.37614927,0.37614927,0.37614927
49567,AOI-0071,2025-08-26,,,,,,
49568,AOI-0071,2025-08-29,0.37590793,0.36850240,0.37435374,0.37435374,0.37590793,0.37435374
49569,AOI-0071,2025-09-01,0.37997579,0.37629342,0.38973093,0.38973093,0.37997579,0.38973093
49572,AOI-0071,2025-09-15,0.33687927,0.33988188,0.31328845,0.31328845,0.33687927,0.31328845
49578,AOI-0071,2025-09-28,0.31250605,0.31250605,0.31250605,0.31250605,0.32390217,0.31250605
49625,AOI-0072,2025-05-08,0.75992715,0.73629759,0.75992715,0.73629759,0.75992715,0.73629759
49652,AOI-0072,2025-06-04,0.70192832,0.72964250,0.70192832,0.72964250,0.70192832,0.72964250
49683,AOI-0072,2025-07-05,0.18157836,0.18381474,0.18157836,0.18381474,0.18157836,0.18381474
49684,AOI-0072,2025-07-06,0.26434230,0.28719910,0.26434230,0.28719910,0.26434230,0.28719910
49692,AOI-0072,2025-07-14,0.19325376,0.20629997,0.19325376,0.20629997,0.19325376,0.20629997
49695,AOI-0072,2025-07-17,0.12983530,0.13567163,0.12983530,0.13567163,0.12983530,0.13567163
49716,AOI-0072,2025-08-07,0.17760039,0.16017323,0.17760039,0.16017323,0.17760039,0.16017323
49728,AOI-0072,2025-08-19,0.15510273,0.15330779,0.15510273,0.15330779,0.15510273,0.15330779
49738,AOI-0072,2025-08-29,0.16186435,0.15615772,0.16186435,0.15615772,0.16186435,0.15615772
49743,AOI-0072,2025-09-03,0.12373178,0.12683151,0.12373178,0.12683151,0.12373178,0.12683151
49755,AOI-0072,2025-09-15,0.16639584,0.16125709,0.16639584,0.16125709,0.16639584,0.16125709
49756,AOI-0072,2025-09-16,0.19033286,0.18969068,0.19033286,0.18969068,0.19033286,0.18969068
49770,AOI-0072,2025-09-30,0.21802970,0.22605839,0.21802970,0.22605839,0.21802970,0.22605839
49773,AOI-0072,2025-10-03,0.16067017,0.16511509,0.16067017,0.16511509,0.16067017,0.16511509
49783,AOI-0072,2025-10-13,0.11258476,0.12681660,0.11258476,0.12681660,0.11258476,0.12681660
49887,AOI-0073,2010-06-26,0.39778242,0.39778242,0.39778242,0.39778242,0.52237456,0.59536818
49903,AOI-0073,2010-07-12,,,,,0.48712239,0.49114961
50020,AOI-0073,2011-04-07,0.26229340,0.26229340,0.26229340,0.26229340,0.26229340,0.28697223
50118,AOI-0073,2011-07-14,0.66489527,0.66489527,0.66489527,0.66489527,0.66489527,0.66489527
50180,AOI-0073,2011-09-14,0.36920248,0.36920248,0.36920248,0.36920248,0.36920248,0.37230275
50248,AOI-0073,2012-04-22,0.49177400,0.49177400,0.49177400,0.49177400,0.49839731,0.51344184
50253,AOI-0073,2012-04-27,0.37130025,0.37130025,0.37130025,0.37130025,0.36861163,0.39472636
50280,AOI-0073,2012-05-24,0.69242872,0.69242872,0.69242872,0.69242872,0.67744954,0.66843666
50408,AOI-0073,2012-09-29,0.28668696,0.28668696,0.28668696,0.28668696,0.30580995,0.29231554
50442,AOI-0073,2013-04-03,,,,,,
50510,AOI-0073,2013-06-10,,,,,,0.54792161
50525,AOI-0073,2013-06-25,,,,,,0.58826019
50542,AOI-0073,2013-07-12,,,,,,0.53508399
50558,AOI-0073,2013-07-28,,,,,,0.51082162
50622,AOI-0073,2013-09-30,,,,,,0.50194029
50709,AOI-0073,2014-05-27,,,,,,
50755,AOI-0073,2014-07-12,0.76236799,0.76236799,0.76236799,0.76236799,0.76236799,0.76236799
50773,AOI-0073,2014-07-30,0.68659678,0.68659678,0.68659678,0.68659678,0.68659678,0.68659678
50787,AOI-0073,2014-08-13,0.43262894,0.43262894,0.43262894,0.43262894,0.43262894,0.43262894
50819,AOI-0073,2014-09-14,,,,,,
50845,AOI-0073,2014-10-10,0.29941955,0.29941955,0.29941955,0.29941955,0.29941955,0.29941955
50917,AOI-0073,2015-05-22,0.34455200,0.34455200,0.28654686,0.28654686,0.34455200,0.28654686
50925,AOI-0073,2015-05-30,0.61653377,0.61653377,,,0.61653377,
50936,AOI-0073,2015-06-10,0.55923743,0.55923743,0.55923743,0.55923743,0.58382473,0.58530326
50941,AOI-0073,2015-06-15,0.33454701,0.33454701,0.33454701,0.33454701,0.33454701,0.33454701
50957,AOI-0073,2015-07-01,0.50625936,0.50625936,0.50625936,0.50625936,0.50625936,0.50625936
50965,AOI-0073,2015-07-09,0.54739898,0.54739898,0.54739898,0.54739898,0.54739898,0.54739898
51013,AOI-0073,2015-08-26,0.43404675,0.40651203,0.43404675,0.43404675,0.43404675,0.43404675
51053,AOI-0073,2015-10-05,0.21531699,0.22045653,0.21531699,0.21531699,0.21531699,0.21531699
51084,AOI-0073,2016-04-06,0.75718849,0.75718849,0.75718849,0.75718849,0.57861449,0.59972570
51314,AOI-0073,2017-04-23,,,,,0.42832970,0.42832970
51356,AOI-0073,2017-06-04,,,,,,
51364,AOI-0073,2017-06-12,0.46170902,0.46170902,0.46170902,0.46170902,0.46170902,0.46170902
51388,AOI-0073,2017-07-06,0.78960015,0.78960015,0.78960015,0.78960015,0.78960015,0.78960015
51400,AOI-0073,2017-07-18,,,,,,
51420,AOI-0073,2017-08-07,,,,,,
51425,AOI-0073,2017-08-12,0.61792558,0.61792558,0.61792558,0.61792558,0.61792558,0.61792558
51485,AOI-0073,2017-10-11,,,,,,
51490,AOI-0073,2017-10-16,,,,,0.35414909,0.35414909
51520,AOI-0073,2018-04-16,0.16601714,0.16601714,0.16601714,0.16601714,0.16601714,0.16601714
51764,AOI-0073,2019-05-17,0.38887010,0.38887010,0.38887010,0.38887010,0.38887010,0.38887010
51766,AOI-0073,2019-05-19,0.30599816,0.30599816,0.30599816,0.30599816,0.30599816,0.30599816
51781,AOI-0073,2019-06-03,0.52084590,0.52084590,0.52084590,0.52084590,0.52084590,0.52084590
51821,AOI-0073,2019-07-13,,,,,,
51846,AOI-0073,2019-08-07,0.58837344,0.60583153,0.58837344,0.60583153,0.58837344,0.60583153
51851,AOI-0073,2019-08-12,0.56988675,0.56988675,0.56988675,0.56988675,0.56988675,0.56988675
51876,AOI-0073,2019-09-06,0.30145386,0.30145386,0.30145386,0.30145386,0.30145386,0.30145386
51881,AOI-0073,2019-09-11,0.28016756,0.28016756,0.28016756,0.28016756,0.28016756,0.28016756
51885,AOI-0073,2019-09-15,0.20944682,0.20944682,0.20944682,0.20944682,0.20944682,0.20944682
51886,AOI-0073,2019-09-16,0.25220832,0.26423487,0.25220832,0.26423487,0.25220832,0.26423487
51898,AOI-0073,2019-09-28,0.26707022,0.26707022,0.26707022,0.26707022,0.26707022,0.26707022
51916,AOI-0073,2019-10-16,0.33472235,0.31958192,0.33472235,0.31958192,0.33472235,0.31958192
51926,AOI-0073,2019-10-26,0.27198516,0.27601482,0.27198516,0.27601482,0.27198516,0.27601482
51935,AOI-0073,2020-04-05,,,,,,
51945,AOI-0073,2020-04-15,,,,,,
51952,AOI-0073,2020-04-22,0.48846747,0.49341619,0.48846747,0.49341619,0.48846747,0.49341619
51978,AOI-0073,2020-05-18,0.34161764,0.34161764,0.34161764,0.34161764,0.34161764,0.34161764
52025,AOI-0073,2020-07-04,0.21685096,0.21997301,0.21685096,0.21997301,0.21685096,0.21997301
52027,AOI-0073,2020-07-06,0.33784528,0.33784528,0.35106866,0.35106866,0.33784528,0.35106866
52045,AOI-0073,2020-07-24,0.19974540,0.19266204,0.19974540,0.19266204,0.19974540,0.19266204
52050,AOI-0073,2020-07-29,0.16141046,0.16967592,0.16141046,0.16967592,0.16141046,0.16967592
52064,AOI-0073,2020-08-12,0.40168717,0.38411103,0.40168717,0.38411103,0.40168717,0.38411103
52084,AOI-0073,2020-09-01,0.25269297,0.24328857,0.25269297,0.24328857,0.25269297,0.24328857
52103,AOI-0073,2020-09-20,0.17619975,0.17619975,0.17619975,0.17619975,0.17619975,0.17619975
52133,AOI-0073,2020-10-20,0.20465513,0.20465513,0.20465513,0.20465513,0.20465513,0.20465513
52139,AOI-0073,2020-10-26,0.16109771,0.15617510,0.16109771,0.15617510,0.16109771,0.15617510
52179,AOI-0073,2021-05-06,,,,,,
52186,AOI-0073,2021-05-13,,,,,,
52188,AOI-0073,2021-05-15,0.20024226,0.20024226,0.20024226,0.20024226,0.20024226,0.20024226
52233,AOI-0073,2021-06-29,,,,,,
52259,AOI-0073,2021-07-25,,,,,,
52267,AOI-0073,2021-08-02,,,,,,
52303,AOI-0073,2021-09-07,0.27321440,0.27321440,0.27321440,0.27321440,0.27321440,0.27321440
52310,AOI-0073,2021-09-14,0.18506377,0.18506377,0.18506377,0.18506377,0.18506377,0.18506377
52311,AOI-0073,2021-09-15,,,,,,
52379,AOI-0073,2022-04-23,0.31235003,0.31235003,0.31235003,0.31235003,0.31235003,0.31235003
52381,AOI-0073,2022-04-25,0.20173144,0.20173144,0.20173144,0.20173144,0.20173144,0.20173144
52421,AOI-0073,2022-06-04,0.20371667,0.20371667,0.20371667,0.20371667,0.20371667,0.20371667
52424,AOI-0073,2022-06-07,0.28480837,0.28480837,0.28480837,0.28480837,0.28480837,0.28480837
52426,AOI-0073,2022-06-09,0.36229477,0.36229477,0.36229477,0.36229477,0.36229477,0.36229477
52431,AOI-0073,2022-06-14,0.40732066,0.40732066,0.40732066,0.40732066,0.40732066,0.40732066
52452,AOI-0073,2022-07-05,0.80325004,0.80325004,0.80325004,0.80325004,0.80325004,0.80325004
52454,AOI-0073,2022-07-07,0.77395789,0.77395789,0.77395789,0.77395789,0.77395789,0.77395789
52519,AOI-0073,2022-09-10,0.45051346,0.45051346,0.45051346,0.45051346,0.45051346,0.45051346
52539,AOI-0073,2022-09-30,0.40860624,0.40860624,0.40860624,0.40860624,0.40860624,0.40860624
52571,AOI-0073,2023-04-02,0.25590181,0.25590181,0.23286957,0.23286957,0.25590181,0.23286957
52597,AOI-0073,2023-04-28,,,,,,
52602,AOI-0073,2023-05-03,0.23839951,0.23839951,0.23839951,0.23839951,0.23839951,0.23839951
52604,AOI-0073,2023-05-05,0.24401106,0.24401106,0.24401106,0.24401106,0.24401106,0.24401106
52612,AOI-0073,2023-05-13,,,,,,
52634,AOI-0073,2023-06-04,0.49864271,0.49864271,0.49864271,0.49864271,0.49864271,0.49864271
52637,AOI-0073,2023-06-07,0.38627036,0.38627036,,,0.38627036,
52685,AOI-0073,2023-07-25,0.30670387,0.30670387,0.30187489,0.30187489,0.30670387,0.30187489
52691,AOI-0073,2023-07-31,0.31392902,0.31392902,0.29828713,0.29828713,0.31392902,0.29828713
52697,AOI-0073,2023-08-06,0.20467374,0.20467374,0.20467374,0.20467374,0.20467374,0.20467374
52707,AOI-0073,2023-08-16,,,,,,
52719,AOI-0073,2023-08-28,0.18979953,0.18979953,0.15819721,0.15819721,0.18979953,0.15819721
52729,AOI-0073,2023-09-07,0.21966996,0.21966996,0.20389915,0.20389915,0.21966996,0.20389915
52734,AOI-0073,2023-09-12,0.22323364,0.22323364,0.20895520,0.20895520,0.22323364,0.20895520
52751,AOI-0073,2023-09-29,0.23195904,0.23195904,0.22440805,0.22440805,0.23195904,0.22440805
52763,AOI-0073,2023-10-11,0.24296927,0.24296927,,,0.24296927,
52767,AOI-0073,2023-10-15,0.26731250,0.26731250,0.26731250,0.26731250,0.26731250,0.26731250
52796,AOI-0073,2024-04-14,0.42017805,0.43738360,0.42017805,0.43738360,0.42017805,0.43738360
52802,AOI-0073,2024-04-20,0.55788449,0.55788449,0.55788449,0.55788449,0.55788449,0.55788449
52818,AOI-0073,2024-05-06,0.62272681,0.62114543,0.62272681,0.62114543,0.62272681,0.62114543
52819,AOI-0073,2024-05-07,0.59307486,0.60164639,0.59307486,0.60164639,0.59307486,0.60164639
52866,AOI-0073,2024-06-23,0.26267315,0.26107239,0.26267315,0.26107239,0.26267315,0.26107239
52876,AOI-0073,2024-07-03,0.25241628,0.25144133,0.25241628,0.25144133,0.25241628,0.25144133
52884,AOI-0073,2024-07-11,0.30415413,0.30072522,0.30415413,0.30072522,0.30415413,0.30072522
52886,AOI-0073,2024-07-13,0.30264671,0.28144633,0.30264671,0.28144633,0.30264671,0.28144633
52894,AOI-0073,2024-07-21,0.27531657,0.27531657,0.27531657,0.27531657,0.27531657,0.27531657
52898,AOI-0073,2024-07-25,0.24556863,0.23536082,0.24556863,0.23536082,0.24556863,0.23536082
52916,AOI-0073,2024-08-12,0.19171327,0.20227930,0.19171327,0.20227930,0.19171327,0.20227930
52932,AOI-0073,2024-08-28,0.23401768,0.23754279,0.23401768,0.23754279,0.23401768,0.23754279
52936,AOI-0073,2024-09-01,0.18065329,0.18011202,0.18065329,0.18011202,0.18065329,0.18011202
52948,AOI-0073,2024-09-13,0.27094938,0.26219548,0.27094938,0.26219548,0.27094938,0.26219548
52964,AOI-0073,2024-09-29,0.19390049,0.20060373,0.19390049,0.20060373,0.19390049,0.20060373
53002,AOI-0073,2025-04-07,0.32977185,0.32977185,0.32977185,0.32977185,0.32977185,0.32977185
53010,AOI-0073,2025-04-15,0.23171678,0.23171678,0.23171678,0.23171678,0.23171678,0.23171678
53014,AOI-0073,2025-04-19,0.20878915,0.20878915,0.20878915,0.20878915,0.20878915,0.20878915
53017,AOI-0073,2025-04-22,0.20311123,0.20887499,0.20311123,0.20887499,0.20311123,0.20887499
53018,AOI-0073,2025-04-23,0.27080306,0.27448429,0.27080306,0.27448429,0.27080306,0.27448429
53024,AOI-0073,2025-04-29,0.22791346,0.22904046,0.22791346,0.22904046,0.22791346,0.22904046
53036,AOI-0073,2025-05-11,0.22646818,0.22646818,0.22646818,0.22646818,0.22646818,0.22646818
53047,AOI-0073,2025-05-22,0.25230373,0.25137322,0.25230373,0.25137322,0.25230373,0.25137322
53054,AOI-0073,2025-05-29,,,,,,
53059,AOI-0073,2025-06-03,0.41230567,0.39292648,0.41230567,0.39292648,0.41230567,0.39292648
53086,AOI-0073,2025-06-30,0.83979363,0.82192184,0.83979363,0.82192184,0.83979363,0.82192184
53092,AOI-0073,2025-07-06,0.79165107,0.79522438,0.79165107,0.79522438,0.79165107,0.79522438
53094,AOI-0073,2025-07-08,0.83154385,0.80971272,0.83154385,0.80971272,0.83154385,0.80971272
53114,AOI-0073,2025-07-28,0.78343741,0.76532936,0.78343741,0.76532936,0.78343741,0.76532936
53122,AOI-0073,2025-08-05,0.63047667,0.63047667,0.63047667,0.63047667,0.63047667,0.63047667
53124,AOI-0073,2025-08-07,0.62731096,0.61808323,0.62731096,0.61808323,0.62731096,0.61808323
53139,AOI-0073,2025-08-22,0.41315133,0.42818258,0.41315133,0.42818258,0.41315133,0.42818258
53144,AOI-0073,2025-08-27,0.32205391,0.32205391,0.32205391,0.32205391,0.32205391,0.32205391
53170,AOI-0073,2025-09-22,0.27706459,0.27706459,0.27706459,0.27706459,0.27706459,0.27706459
53311,AOI-0074,2010-07-12,,,,,0.52802029,0.45443829
53359,AOI-0074,2010-08-29,0.31337636,0.31337636,0.31337636,0.31337636,0.21837308,0.25545211
53478,AOI-0074,2011-05-27,0.48976694,0.48976694,0.48976694,0.48976694,0.48976694,0.48976694
53502,AOI-0074,2011-06-20,0.40467466,0.40467466,0.40467466,0.40467466,0.40467466,0.40467466
53508,AOI-0074,2011-06-26,0.66780228,0.66780228,0.66780228,0.66780228,0.69518030,0.71324086
53518,AOI-0074,2011-07-06,0.49877780,0.49877780,0.49877780,0.49877780,0.49877780,0.49877780
53598,AOI-0074,2011-09-24,0.29637679,0.29637679,0.29637679,0.29637679,0.29637679,0.29637679
53933,AOI-0074,2013-06-25,,,,,0.36102396,
53941,AOI-0074,2013-07-03,,,,,,
53949,AOI-0074,2013-07-11,,,,,0.36222164,
53982,AOI-0074,2013-08-13,,,,,,0.29306802
54165,AOI-0074,2014-07-14,0.75902422,0.75902422,0.75902422,0.75902422,0.75902422,0.75902422
54179,AOI-0074,2014-07-28,0.66962295,0.66962295,0.66962295,0.66962295,0.66962295,0.66962295
54227,AOI-0074,2014-09-14,,,,,,
54259,AOI-0074,2014-10-16,0.20215734,0.20215734,0.20215734,0.20215734,0.20215734,0.20215734
54296,AOI-0074,2015-04-23,0.25436169,0.25436169,0.25436169,0.25436169,0.25436169,0.27119364
54301,AOI-0074,2015-04-28,0.19036861,0.19036861,0.19036861,0.19036861,0.19036861,0.19036861
54389,AOI-0074,2015-07-25,0.64800269,0.64800269,0.64800269,0.64800269,0.64800269,0.64800269
54472,AOI-0074,2015-10-16,0.23354538,0.23354538,0.23354538,0.23354538,0.23354538,0.24092409
54485,AOI-0074,2015-10-29,0.16233157,0.16233157,0.16233157,0.16233157,0.16233157,0.16233157
54620,AOI-0074,2016-08-12,,,,,0.22864634,0.33677985
54628,AOI-0074,2016-08-20,,,,,0.29455250,0.29242173
54722,AOI-0074,2017-04-23,,,,,,0.46733139
54733,AOI-0074,2017-05-04,0.19645779,0.19645779,0.19645779,0.19645779,0.19645779,0.19645779
54735,AOI-0074,2017-05-06,0.20540524,0.20540524,0.20540524,0.20540524,0.20540524,0.20540524
54764,AOI-0074,2017-06-04,,,,,,
54765,AOI-0074,2017-06-05,0.26171012,0.26171012,0.26171012,0.26171012,0.26171012,0.27596831
54770,AOI-0074,2017-06-10,0.59661757,0.59661757,0.59661757,0.59661757,0.59661757,0.60444057
54780,AOI-0074,2017-06-20,0.54492279,0.54492279,0.54492279,0.54492279,0.54492279,0.54492279
54786,AOI-0074,2017-06-26,0.74156137,0.74156137,0.74156137,0.74156137,0.74156137,0.74095679
54808,AOI-0074,2017-07-18,,,,,,
54828,AOI-0074,2017-08-07,,,,,,
54838,AOI-0074,2017-08-17,0.54405554,0.54405554,0.54405554,0.54405554,0.54405554,0.53804441
54868,AOI-0074,2017-09-16,0.30214059,0.30214059,0.30214059,0.30214059,0.30214059,0.30214059
54893,AOI-0074,2017-10-11,,,,,,
54898,AOI-0074,2017-10-16,,,,,,0.37908697
54916,AOI-0074,2018-04-04,0.35738686,0.35738686,0.35738686,0.35738686,0.35738686,0.35738686
54935,AOI-0074,2018-04-23,0.35104893,0.35104893,0.35104893,0.35104893,0.35104893,0.35104893
54948,AOI-0074,2018-05-06,0.28496159,0.28496159,0.28496159,0.28496159,0.28496159,0.28496159
